PropertyCode,Media,Hash,OriginFile,LoadEpoch,LoadDatetime
FR-73120-106,"[{'Type': 'Photos', 'NumberOfPhotos': 22, 'TypeContents': array([{'SequenceNumber': 1, 'SequenceNumberSummer': 1, 'SequenceNumberWinter': 1, 'Tag': 'LivingRoom', 'CharmScore': 0, 'Height': 1536, 'Width': 2048, 'URL': 'cdn.leisure-group.net/photo/web/2048x1536/511250_lsr_2025011977308279312.jpg'},
        {'SequenceNumber': 2, 'SequenceNumberSummer': 2, 'SequenceNumberWinter': 2, 'Tag': 'LivingRoom', 'CharmScore': 0, 'Height': 1536, 'Width': 2048, 'URL': 'cdn.leisure-group.net/photo/web/2048x1536/511250_lsr_2025011977308437545.jpg'},
        {'SequenceNumber': 3, 'SequenceNumberSummer': 3, 'SequenceNumberWinter': 3, 'Tag': 'LivingRoom', 'CharmScore': 0, 'Height': 1536, 'Width': 2048, 'URL': 'cdn.leisure-group.net/photo/web/2048x1536/511250_lsr_2025011977308518427.jpg'},
        {'SequenceNumber': 4, 'SequenceNumberSummer': 4, 'SequenceNumberWinter': 4, 'Tag': 'LivingRoom', 'CharmScore': 0, 'Height': 1536, 'Width': 2048, 'URL': 'cdn.leisure-group.net/photo/web/2048x1536/511250_lsr_2025011977313892331.jpg'},
        {'SequenceNumber': 5, 'SequenceNumberSummer': 5, 'SequenceNumberWinter': 5, 'Tag': 'LivingRoom', 'CharmScore': 0, 'Height': 1536, 'Width': 2048, 'URL': 'cdn.leisure-group.net/photo/web/2048x1536/511250_lsr_2025011977314116979.jpg'},
        {'SequenceNumber': 6, 'SequenceNumberSummer': 6, 'SequenceNumberWinter': 6, 'Tag': 'LivingRoom', 'CharmScore': 0, 'Height': 1536, 'Width': 2048, 'URL': 'cdn.leisure-group.net/photo/web/2048x1536/511250_lsr_2025011977314520718.jpg'},
        {'SequenceNumber': 7, 'SequenceNumberSummer': 7, 'SequenceNumberWinter': 7, 'Tag': 'LivingRoom', 'CharmScore': 0, 'Height': 1536, 'Width': 2048, 'URL': 'cdn.leisure-group.net/photo/web/2048x1536/511250_lsr_2025011977320061379.jpg'},
        {'SequenceNumber': 8, 'SequenceNumberSummer': 8, 'SequenceNumberWinter': 8, 'Tag': 'LivingRoom', 'CharmScore': 0, 'Height': 1536, 'Width': 2048, 'URL': 'cdn.leisure-group.net/photo/web/2048x1536/511250_lsr_2025011977321160768.jpg'},
        {'SequenceNumber': 9, 'SequenceNumberSummer': 9, 'SequenceNumberWinter': 9, 'Tag': 'LivingRoom', 'CharmScore': 0, 'Height': 1536, 'Width': 2048, 'URL': 'cdn.leisure-group.net/photo/web/2048x1536/511250_lsr_2025011977321551423.jpg'},
        {'SequenceNumber': 10, 'SequenceNumberSummer': 10, 'SequenceNumberWinter': 10, 'Tag': 'BedRoom', 'CharmScore': 0, 'Height': 1536, 'Width': 2048, 'URL': 'cdn.leisure-group.net/photo/web/2048x1536/511250_lsr_2025011977364335754.jpg'},
        {'SequenceNumber': 11, 'SequenceNumberSummer': 11, 'SequenceNumberWinter': 11, 'Tag': 'BedRoom', 'CharmScore': 0, 'Height': 1536, 'Width': 2048, 'URL': 'cdn.leisure-group.net/photo/web/2048x1536/511250_lsr_2025011977364518669.jpg'},
        {'SequenceNumber': 12, 'SequenceNumberSummer': 12, 'SequenceNumberWinter': 12, 'Tag': 'BedRoom', 'CharmScore': 0, 'Height': 1536, 'Width': 2048, 'URL': 'cdn.leisure-group.net/photo/web/2048x1536/511250_lsr_2025011977364626551.jpg'},
        {'SequenceNumber': 13, 'SequenceNumberSummer': 13, 'SequenceNumberWinter': 13, 'Tag': 'BedRoom', 'CharmScore': 0, 'Height': 1536, 'Width': 2048, 'URL': 'cdn.leisure-group.net/photo/web/2048x1536/511250_lsr_2025011977370209540.jpg'},
        {'SequenceNumber': 14, 'SequenceNumberSummer': 14, 'SequenceNumberWinter': 14, 'Tag': 'BedRoom', 'CharmScore': 0, 'Height': 1536, 'Width': 2048, 'URL': 'cdn.leisure-group.net/photo/web/2048x1536/511250_lsr_2025011977370326876.jpg'},
        {'SequenceNumber': 15, 'SequenceNumberSummer': 15, 'SequenceNumberWinter': 15, 'Tag': 'BedRoom', 'CharmScore': 0, 'Height': 1536, 'Width': 2048, 'URL': 'cdn.leisure-group.net/photo/web/2048x1536/511250_lsr_2025011977370614810.jpg'},
        {'SequenceNumber': 16, 'SequenceNumberSummer': 16, 'SequenceNumberWinter': 16, 'Tag': 'BedRoom', 'CharmScore': 0, 'Height': 1536, 'Width': 2048, 'URL': 'cdn.leisure-group.net/photo/web/2048x1536/511250_lsr_2025011977376318005.jpg'},
        {'SequenceNumber': 17, 'SequenceNumberSummer': 17, 'SequenceNumberWinter': 17, 'Tag': 'BedRoom', 'CharmScore': 0, 'Height': 1536, 'Width': 2048, 'URL': 'cdn.leisure-group.net/photo/web/2048x1536/511250_lsr_2025011977377131133.jpg'},
        {'SequenceNumber': 18, 'SequenceNumberSummer': 18, 'SequenceNumberWinter': 18, 'Tag': 'BedRoom', 'CharmScore': 0, 'Height': 1536, 'Width': 2048, 'URL': 'cdn.leisure-group.net/photo/web/2048x1536/511250_lsr_2025011977377577042.jpg'},
        {'SequenceNumber': 19, 'SequenceNumberSummer': 19, 'SequenceNumberWinter': 19, 'Tag': 'AreaWinter5KM', 'CharmScore': 0, 'Height': 1536, 'Width': 2048, 'URL': 'cdn.leisure-group.net/photo/web/2048x1536/511250_lsr_2025011977493946648.jpg'},
        {'SequenceNumber': 20, 'SequenceNumberSummer': 20, 'SequenceNumberWinter': 20, 'Tag': 'AreaWinter5KM', 'CharmScore': 0, 'Height': 1536, 'Width': 2048, 'URL': 'cdn.leisure-group.net/photo/web/2048x1536/511250_lsr_2025011977494159839.jpg'},
        {'SequenceNumber': 21, 'SequenceNumberSummer': 21, 'SequenceNumberWinter': 21, 'Tag': 'AreaWinter5KM', 'CharmScore': 0, 'Height': 1536, 'Width': 2048, 'URL': 'cdn.leisure-group.net/photo/web/2048x1536/511250_lsr_2025011977494383094.jpg'},
        {'SequenceNumber': 22, 'SequenceNumberSummer': 22, 'SequenceNumberWinter': 22, 'Tag': 'AreaWinter5KM', 'CharmScore': 0, 'Height': 1536, 'Width': 2048, 'URL': 'cdn.leisure-group.net/photo/web/2048x1536/511250_lsr_2025011977499624912.jpg'}],
       dtype=object)}                                                                                                                                                                                                                                                                                    ]",-4904446319839575165,media-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
IT-38020-69,"[{'Type': 'Photos', 'NumberOfPhotos': 0, 'TypeContents': array([], dtype=object)}]",-1792372709163373176,media-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
FR-00032-10,"[{'Type': 'Photos', 'NumberOfPhotos': 0, 'TypeContents': array([], dtype=object)}]",4156092759362810511,media-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
FR-50580-57,"[{'Type': 'Photos', 'NumberOfPhotos': 14, 'TypeContents': array([{'SequenceNumber': 1, 'SequenceNumberSummer': 1, 'SequenceNumberWinter': 1, 'Tag': None, 'CharmScore': 0, 'Height': 1536, 'Width': 2048, 'URL': 'cdn.leisure-group.net/photo/web/2048x1536/521699_lsr_20241226194812916.jpg'},
        {'SequenceNumber': 2, 'SequenceNumberSummer': 2, 'SequenceNumberWinter': 2, 'Tag': None, 'CharmScore': 0, 'Height': 1536, 'Width': 2048, 'URL': 'cdn.leisure-group.net/photo/web/2048x1536/521699_lsr_20241226194813527.jpg'},
        {'SequenceNumber': 3, 'SequenceNumberSummer': 3, 'SequenceNumberWinter': 3, 'Tag': None, 'CharmScore': 0, 'Height': 1536, 'Width': 2048, 'URL': 'cdn.leisure-group.net/photo/web/2048x1536/521699_lsr_20241226194814332.jpg'},
        {'SequenceNumber': 4, 'SequenceNumberSummer': 4, 'SequenceNumberWinter': 4, 'Tag': None, 'CharmScore': 0, 'Height': 1536, 'Width': 2048, 'URL': 'cdn.leisure-group.net/photo/web/2048x1536/521699_lsr_20241226194815242.jpg'},
        {'SequenceNumber': 5, 'SequenceNumberSummer': 5, 'SequenceNumberWinter': 5, 'Tag': None, 'CharmScore': 0, 'Height': 1536, 'Width': 2048, 'URL': 'cdn.leisure-group.net/photo/web/2048x1536/521699_lsr_20241226194816455.jpg'},
        {'SequenceNumber': 6, 'SequenceNumberSummer': 6, 'SequenceNumberWinter': 6, 'Tag': None, 'CharmScore': 0, 'Height': 1536, 'Width': 2048, 'URL': 'cdn.leisure-group.net/photo/web/2048x1536/521699_lsr_20241226194817489.jpg'},
        {'SequenceNumber': 7, 'SequenceNumberSummer': 7, 'SequenceNumberWinter': 7, 'Tag': None, 'CharmScore': 0, 'Height': 1536, 'Width': 2048, 'URL': 'cdn.leisure-group.net/photo/web/2048x1536/521699_lsr_20241226194818240.jpg'},
        {'SequenceNumber': 8, 'SequenceNumberSummer': 8, 'SequenceNumberWinter': 8, 'Tag': None, 'CharmScore': 0, 'Height': 1536, 'Width': 2048, 'URL': 'cdn.leisure-group.net/photo/web/2048x1536/521699_lsr_20241226194819681.jpg'},
        {'SequenceNumber': 9, 'SequenceNumberSummer': 9, 'SequenceNumberWinter': 9, 'Tag': None, 'CharmScore': 0, 'Height': 1536, 'Width': 2048, 'URL': 'cdn.leisure-group.net/photo/web/2048x1536/521699_lsr_20241226194821307.jpg'},
        {'SequenceNumber': 10, 'SequenceNumberSummer': 10, 'SequenceNumberWinter': 10, 'Tag': None, 'CharmScore': 0, 'Height': 1536, 'Width': 2048, 'URL': 'cdn.leisure-group.net/photo/web/2048x1536/521699_lsr_20241226194822699.jpg'},
        {'SequenceNumber': 11, 'SequenceNumberSummer': 11, 'SequenceNumberWinter': 11, 'Tag': None, 'CharmScore': 0, 'Height': 1536, 'Width': 2048, 'URL': 'cdn.leisure-group.net/photo/web/2048x1536/521699_lsr_20241226194823897.jpg'},
        {'SequenceNumber': 12, 'SequenceNumberSummer': 12, 'SequenceNumberWinter': 12, 'Tag': None, 'CharmScore': 0, 'Height': 1536, 'Width': 2048, 'URL': 'cdn.leisure-group.net/photo/web/2048x1536/521699_lsr_20241226194824431.jpg'},
        {'SequenceNumber': 13, 'SequenceNumberSummer': 13, 'SequenceNumberWinter': 13, 'Tag': None, 'CharmScore': 0, 'Height': 1536, 'Width': 2048, 'URL': 'cdn.leisure-group.net/photo/web/2048x1536/521699_lsr_20241226194825869.jpg'},
        {'SequenceNumber': 14, 'SequenceNumberSummer': 14, 'SequenceNumberWinter': 14, 'Tag': None, 'CharmScore': 0, 'Height': 1536, 'Width': 2048, 'URL': 'cdn.leisure-group.net/photo/web/2048x1536/521699_lsr_20241226194826266.jpg'}],
       dtype=object)}                                                                                                                                                                                                                                                                          ]",-3742037324852795448,media-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
40401,"[{'Type': 'Photos', 'NumberOfPhotos': 16, 'TypeContents': array([{'SequenceNumber': 1, 'SequenceNumberSummer': 1, 'SequenceNumberWinter': 1, 'Tag': 'Outdoor', 'CharmScore': 0, 'Height': 1536, 'Width': 2048, 'URL': 'cdn.leisure-group.net/photo/web/2048x1536/274296_lsr_2017032362535743759.jpg'},
        {'SequenceNumber': 2, 'SequenceNumberSummer': 2, 'SequenceNumberWinter': 2, 'Tag': 'Outdoor', 'CharmScore': 0, 'Height': 1536, 'Width': 2048, 'URL': 'cdn.leisure-group.net/photo/web/2048x1536/274296_lsr_2017032362536832248.jpg'},
        {'SequenceNumber': 3, 'SequenceNumberSummer': 3, 'SequenceNumberWinter': 3, 'Tag': 'Outdoor', 'CharmScore': 0, 'Height': 1536, 'Width': 2048, 'URL': 'cdn.leisure-group.net/photo/web/2048x1536/274296_lsr_2017032362537933392.jpg'},
        {'SequenceNumber': 4, 'SequenceNumberSummer': 4, 'SequenceNumberWinter': 4, 'Tag': 'Indoor', 'CharmScore': 0, 'Height': 1536, 'Width': 2048, 'URL': 'cdn.leisure-group.net/photo/web/2048x1536/274296_lsr_2017032362539026280.jpg'},
        {'SequenceNumber': 5, 'SequenceNumberSummer': 5, 'SequenceNumberWinter': 5, 'Tag': 'Indoor', 'CharmScore': 0, 'Height': 1536, 'Width': 2048, 'URL': 'cdn.leisure-group.net/photo/web/2048x1536/274296_lsr_2017032362540147839.jpg'},
        {'SequenceNumber': 6, 'SequenceNumberSummer': 6, 'SequenceNumberWinter': 6, 'Tag': 'Indoor', 'CharmScore': 0, 'Height': 1536, 'Width': 2048, 'URL': 'cdn.leisure-group.net/photo/web/2048x1536/274296_lsr_2017032362541226726.jpg'},
        {'SequenceNumber': 7, 'SequenceNumberSummer': 7, 'SequenceNumberWinter': 7, 'Tag': 'Indoor', 'CharmScore': 0, 'Height': 1536, 'Width': 2048, 'URL': 'cdn.leisure-group.net/photo/web/2048x1536/274296_lsr_2017032362542343484.jpg'},
        {'SequenceNumber': 8, 'SequenceNumberSummer': 8, 'SequenceNumberWinter': 8, 'Tag': 'Indoor', 'CharmScore': 0, 'Height': 1536, 'Width': 2048, 'URL': 'cdn.leisure-group.net/photo/web/2048x1536/274296_lsr_2017032362543399031.jpg'},
        {'SequenceNumber': 9, 'SequenceNumberSummer': 9, 'SequenceNumberWinter': 9, 'Tag': 'Indoor', 'CharmScore': 0, 'Height': 1536, 'Width': 2048, 'URL': 'cdn.leisure-group.net/photo/web/2048x1536/274296_lsr_2017032362544593134.jpg'},
        {'SequenceNumber': 10, 'SequenceNumberSummer': 10, 'SequenceNumberWinter': 10, 'Tag': 'Indoor', 'CharmScore': 0, 'Height': 1536, 'Width': 2048, 'URL': 'cdn.leisure-group.net/photo/web/2048x1536/274296_lsr_2017032362545667249.jpg'},
        {'SequenceNumber': 11, 'SequenceNumberSummer': 11, 'SequenceNumberWinter': 11, 'Tag': 'Indoor', 'CharmScore': 0, 'Height': 1536, 'Width': 2048, 'URL': 'cdn.leisure-group.net/photo/web/2048x1536/274296_lsr_2017032362546789258.jpg'},
        {'SequenceNumber': 12, 'SequenceNumberSummer': 12, 'SequenceNumberWinter': 12, 'Tag': 'Indoor', 'CharmScore': 0, 'Height': 1536, 'Width': 2048, 'URL': 'cdn.leisure-group.net/photo/web/2048x1536/274296_lsr_2017032362547824774.jpg'},
        {'SequenceNumber': 13, 'SequenceNumberSummer': 13, 'SequenceNumberWinter': 13, 'Tag': 'Indoor', 'CharmScore': 0, 'Height': 1536, 'Width': 2048, 'URL': 'cdn.leisure-group.net/photo/web/2048x1536/274296_lsr_2017032362548863485.jpg'},
        {'SequenceNumber': 14, 'SequenceNumberSummer': 14, 'SequenceNumberWinter': 14, 'Tag': 'Indoor', 'CharmScore': 0, 'Height': 1536, 'Width': 2048, 'URL': 'cdn.leisure-group.net/photo/web/2048x1536/274296_lsr_2017032362549886101.jpg'},
        {'SequenceNumber': 15, 'SequenceNumberSummer': 15, 'SequenceNumberWinter': 15, 'Tag': 'View', 'CharmScore': 0, 'Height': 1536, 'Width': 2048, 'URL': 'cdn.leisure-group.net/photo/web/2048x1536/274296_lsr_2017032362550945831.jpg'},
        {'SequenceNumber': 16, 'SequenceNumberSummer': 16, 'SequenceNumberWinter': 16, 'Tag': 'View', 'CharmScore': 0, 'Height': 1536, 'Width': 2048, 'URL': 'cdn.leisure-group.net/photo/web/2048x1536/274296_lsr_2017032362552045122.jpg'}],
       dtype=object)}                                                                                                                                                                                                                                                                                 ]",9075314157437564820,media-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
ES-03700-187,"[{'Type': 'Photos', 'NumberOfPhotos': 0, 'TypeContents': array([], dtype=object)}]",8811096126733370578,media-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
IT-61040-04,"[{'Type': 'Photos', 'NumberOfPhotos': 26, 'TypeContents': array([{'SequenceNumber': 1, 'SequenceNumberSummer': 26, 'SequenceNumberWinter': 26, 'Tag': 'ExteriorSummer', 'CharmScore': 0, 'Height': 1536, 'Width': 2048, 'URL': 'cdn.leisure-group.net/photo/web/2048x1536/81566_lsr_20180907198481898.jpg'},
        {'SequenceNumber': 2, 'SequenceNumberSummer': 1, 'SequenceNumberWinter': 1, 'Tag': 'ExteriorSummer', 'CharmScore': 8, 'Height': 1536, 'Width': 2048, 'URL': 'cdn.leisure-group.net/photo/web/2048x1536/81566_lsr_20150622295893376838.jpg'},
        {'SequenceNumber': 3, 'SequenceNumberSummer': 3, 'SequenceNumberWinter': 3, 'Tag': 'ExteriorSummer', 'CharmScore': 8, 'Height': 1536, 'Width': 2048, 'URL': 'cdn.leisure-group.net/photo/web/2048x1536/81566_lsr_20130531186205873101.jpg'},
        {'SequenceNumber': 4, 'SequenceNumberSummer': 5, 'SequenceNumberWinter': 5, 'Tag': 'ExteriorSummer', 'CharmScore': 0, 'Height': 1536, 'Width': 2048, 'URL': 'cdn.leisure-group.net/photo/web/2048x1536/81566_lsr_2018090732373257634.jpg'},
        {'SequenceNumber': 5, 'SequenceNumberSummer': 6, 'SequenceNumberWinter': 6, 'Tag': 'ExteriorSummer', 'CharmScore': 0, 'Height': 1536, 'Width': 2048, 'URL': 'cdn.leisure-group.net/photo/web/2048x1536/81566_lsr_2018090732376803712.jpg'},
        {'SequenceNumber': 6, 'SequenceNumberSummer': 7, 'SequenceNumberWinter': 7, 'Tag': 'PoolOfHouse', 'CharmScore': 0, 'Height': 1536, 'Width': 2048, 'URL': 'cdn.leisure-group.net/photo/web/2048x1536/81566_lsr_2018090732359827580.jpg'},
        {'SequenceNumber': 7, 'SequenceNumberSummer': 8, 'SequenceNumberWinter': 8, 'Tag': 'PoolOfHouse', 'CharmScore': 0, 'Height': 1536, 'Width': 2048, 'URL': 'cdn.leisure-group.net/photo/web/2048x1536/81566_lsr_2018090732365161364.jpg'},
        {'SequenceNumber': 8, 'SequenceNumberSummer': 2, 'SequenceNumberWinter': 2, 'Tag': 'PoolOfHouse', 'CharmScore': 0, 'Height': 1536, 'Width': 2048, 'URL': 'cdn.leisure-group.net/photo/web/2048x1536/81566_lsr_2018090732368753294.jpg'},
        {'SequenceNumber': 9, 'SequenceNumberSummer': 9, 'SequenceNumberWinter': 9, 'Tag': 'PoolOfHouse', 'CharmScore': 0, 'Height': 1536, 'Width': 2048, 'URL': 'cdn.leisure-group.net/photo/web/2048x1536/81566_lsr_2018090732369660465.jpg'},
        {'SequenceNumber': 10, 'SequenceNumberSummer': 4, 'SequenceNumberWinter': 4, 'Tag': 'PoolOfHouse', 'CharmScore': 0, 'Height': 1536, 'Width': 2048, 'URL': 'cdn.leisure-group.net/photo/web/2048x1536/81566_lsr_2018090732370214787.jpg'},
        {'SequenceNumber': 11, 'SequenceNumberSummer': 10, 'SequenceNumberWinter': 10, 'Tag': 'PoolOfHouse', 'CharmScore': 0, 'Height': 1536, 'Width': 2048, 'URL': 'cdn.leisure-group.net/photo/web/2048x1536/81566_lsr_2018090732376876923.jpg'},
        {'SequenceNumber': 12, 'SequenceNumberSummer': 11, 'SequenceNumberWinter': 11, 'Tag': 'PoolOfHouse', 'CharmScore': 0, 'Height': 1536, 'Width': 2048, 'URL': 'cdn.leisure-group.net/photo/web/2048x1536/81566_lsr_2018090732383574038.jpg'},
        {'SequenceNumber': 13, 'SequenceNumberSummer': 12, 'SequenceNumberWinter': 12, 'Tag': 'LivingRoom', 'CharmScore': 7, 'Height': 1536, 'Width': 2048, 'URL': 'cdn.leisure-group.net/photo/web/2048x1536/81566_lsr_20150104266930328594.jpg'},
        {'SequenceNumber': 14, 'SequenceNumberSummer': 13, 'SequenceNumberWinter': 13, 'Tag': 'Kitchen', 'CharmScore': 8, 'Height': 1536, 'Width': 2048, 'URL': 'cdn.leisure-group.net/photo/web/2048x1536/81566_lsr_201501042208715605982.jpg'},
        {'SequenceNumber': 15, 'SequenceNumberSummer': 14, 'SequenceNumberWinter': 14, 'Tag': 'Kitchen', 'CharmScore': 0, 'Height': 1536, 'Width': 2048, 'URL': 'cdn.leisure-group.net/photo/web/2048x1536/81566_lsr_2018090732384541591.jpg'},
        {'SequenceNumber': 16, 'SequenceNumberSummer': 15, 'SequenceNumberWinter': 15, 'Tag': 'Kitchen', 'CharmScore': 0, 'Height': 1536, 'Width': 2048, 'URL': 'cdn.leisure-group.net/photo/web/2048x1536/81566_lsr_2018090732384955929.jpg'},
        {'SequenceNumber': 17, 'SequenceNumberSummer': 16, 'SequenceNumberWinter': 16, 'Tag': 'BedRoom', 'CharmScore': 0, 'Height': 1536, 'Width': 2048, 'URL': 'cdn.leisure-group.net/photo/web/2048x1536/81566_lsr_20130418283159676909.jpg'},
        {'SequenceNumber': 18, 'SequenceNumberSummer': 17, 'SequenceNumberWinter': 17, 'Tag': 'BathRoom', 'CharmScore': 8, 'Height': 1536, 'Width': 2048, 'URL': 'cdn.leisure-group.net/photo/web/2048x1536/81566_lsr_20130418283748410501.jpg'},
        {'SequenceNumber': 19, 'SequenceNumberSummer': 18, 'SequenceNumberWinter': 18, 'Tag': 'ViewSummer', 'CharmScore': 8, 'Height': 1536, 'Width': 2048, 'URL': 'cdn.leisure-group.net/photo/web/2048x1536/81566_lsr_20150622296092112201.jpg'},
        {'SequenceNumber': 20, 'SequenceNumberSummer': 19, 'SequenceNumberWinter': 19, 'Tag': 'ViewSummer', 'CharmScore': 8, 'Height': 1536, 'Width': 2048, 'URL': 'cdn.leisure-group.net/photo/web/2048x1536/81566_lsr_20150622296101045043.jpg'},
        {'SequenceNumber': 21, 'SequenceNumberSummer': 20, 'SequenceNumberWinter': 20, 'Tag': 'ViewSummer', 'CharmScore': 8, 'Height': 1536, 'Width': 2048, 'URL': 'cdn.leisure-group.net/photo/web/2048x1536/81566_lsr_20130531186205727907.jpg'},
        {'SequenceNumber': 22, 'SequenceNumberSummer': 21, 'SequenceNumberWinter': 21, 'Tag': 'Ambiance', 'CharmScore': 0, 'Height': 1536, 'Width': 2048, 'URL': 'cdn.leisure-group.net/photo/web/2048x1536/81566_lsr_20130531185619921441.jpg'},
        {'SequenceNumber': 23, 'SequenceNumberSummer': 22, 'SequenceNumberWinter': 22, 'Tag': 'Ambiance', 'CharmScore': 0, 'Height': 1536, 'Width': 2048, 'URL': 'cdn.leisure-group.net/photo/web/2048x1536/81566_lsr_2018090732357688979.jpg'},
        {'SequenceNumber': 24, 'SequenceNumberSummer': 23, 'SequenceNumberWinter': 23, 'Tag': 'Ambiance', 'CharmScore': 0, 'Height': 1536, 'Width': 2048, 'URL': 'cdn.leisure-group.net/photo/web/2048x1536/81566_lsr_2018090732358120759.jpg'},
        {'SequenceNumber': 25, 'SequenceNumberSummer': 24, 'SequenceNumberWinter': 24, 'Tag': 'Ambiance', 'CharmScore': 0, 'Height': 1536, 'Width': 2048, 'URL': 'cdn.leisure-group.net/photo/web/2048x1536/81566_lsr_2018090732394109363.jpg'},
        {'SequenceNumber': 26, 'SequenceNumberSummer': 25, 'SequenceNumberWinter': 25, 'Tag': 'Ambiance', 'CharmScore': 0, 'Height': 1536, 'Width': 2048, 'URL': 'cdn.leisure-group.net/photo/web/2048x1536/81566_lsr_2018090732517420752.jpg'}],
       dtype=object)}                                                                                                                                                                                                                                                                                       ]",-9070862233687395438,media-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
